spider	slimy	0
shirt	used for cleaning	0
turkey	has shelves	0
bottle	fragile	1
parking_meter	smooth	0
boat	worn for warmth	0
scissors	tall	0
rattle	worn on feet	0
potato	a tool	0
whip	man made	1
blouse	tall	0
toilet	edible	0
sledgehammer	eaten in summer	0
piano	used for killing	0
lemon	eaten in summer	1
tiger	electrical	0
tricycle	fun	1
plum	dangerous	0
pan	used for eating	0
table	smooth	1
cabinet	hard	1
hamster	fun	1
buffalo	wet	1
asparagus	hand held	1
suitcase	produces noise	0
bagpipe	flies	0
jeans	produces noise	0
celery	expensive	0
groundhog	hot	0
corkscrew	expensive	0
broccoli	found on walls	0
bayonet	man made	1
baseball_bat	used for transportation	0
eggplant	used for music	0
shelves	produces noise	0
prune	hand held	1
cell_phone	eaten in summer	0
spatula	has peel	0
broom	wet	0
subway	squishy	0
flute	has shelves	0
tree	tall	1
colander	eaten in summer	0
pineapple	fragile	0
canoe	edible	0
urn	a toy	0
bike	fun	1
beetle	used for music	0
skyscraper	smooth	1
freezer	used for music	0
closet	has shelves	1
crossbow	decorative	0
honeydew	hard	1
dolphin	fragile	0
doorknob	hard	1
remote	used for eating	0
shirt	edible	0
skis	requires gasoline	0
owl	hand held	0
woodpecker	words on it	0
camisole	used for killing	0
chisel	requires gasoline	0
bullet	a tool	0
harmonica	used for cooking	0
turtle	produces noise	0
crayon	lives in water	0
dishwasher	produces noise	1
sack	has shelves	0
barn	words on it	0
frog	used for cooking	0
dolphin	fast	1
freezer	man made	1
turnip	decorative	0
shawl	squishy	0
sandals	has shelves	0
accordion	used for eating	0
tortoise	heavy	0
alligator	swims	1
sports_ball	lives in water	0
otter	swims	1
walnut	a toy	0
toad	used for holding things	0
socks	flies	0
wrench	electrical	0
cat	man made	0
tennis_racket	used for eating	0
robe	used for killing	0
cranberry	used for cooking	0
tortoise	unhealthy	0
parsley	hand held	0
bus	worn for warmth	0
rifle	found on walls	0
unicycle	light weight	1
ant	loud	0
banner	heavy	0
desk	loud	0
marble	used for eating	0
orange	edible	1
basement	smelly	1
gloves	unhealthy	0
dandelion	eaten in summer	0
jeep	used for cleaning	0
gopher	has peel	0
robe	flies	0
colander	lives in water	0
skirt	has peel	0
coin	eaten in summer	0
bayonet	worn on feet	0
saddle	has peel	0
grenade	light weight	1
corkscrew	dangerous	0
bench	large	1
certificate	large	0
blouse	smelly	0
sandals	used for killing	0
skyscraper	slimy	0
spider	fast	0
necklace	produces noise	0
chain	decorative	0
beetle	fragile	0
elevator	worn for warmth	0
sheep	sharp	0
skunk	a tool	0
mouse	used for transportation	0
potato	man made	0
clarinet	loud	1
surfboard	worn on feet	0
bra	flies	0
beans	heavy	0
cage	expensive	0
tuba	a toy	0
ball	used for transportation	0
parka	found on walls	0
razor	man made	1
parking_meter	smelly	0
cranberry	smooth	1
mug	used for holding things	1
toaster	hard	1
hornet	hand held	0
biscuit	produces noise	0
otter	requires gasoline	0
dresser	large	1
dandelion	used for transportation	0
car	used for cleaning	0
key	fragile	0
lettuce	produces noise	0
moth	used for eating	0
moth	loud	0
freezer	heavy	1
revolver	large	0
sandpaper	a toy	0
seagull	tall	0
piano	man made	1
scooter	hot	0
cigar	squishy	0
apron	used for cooking	1
vase	eaten in summer	0
doorknob	worn for warmth	0
bed	used for music	0
strawberry	hot	0
eel	has peel	0
corkscrew	sharp	1
pumpkin	words on it	0
swimsuit	used for transportation	0
asparagus	a tool	0
urn	requires gasoline	0
eel	has shelves	0
cockroach	flies	0
pumpkin	used for music	0
apple	requires gasoline	0
seal	has shelves	0
raspberry	fragile	0
bear	light weight	0
grape	large	0
sandals	expensive	0
lemon	worn for warmth	0
toothbrush	used for transportation	0
penguin	words on it	0
gun	requires gasoline	0
razor	unhealthy	0
cherry	edible	1
flute	has peel	0
toothbrush	fast	0
buffalo	has shelves	0
chisel	hand held	1
